DATAFLOW,LAST UPDATE,freq,vehicle,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FI,2022,494,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1979,7267,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1980,7271,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1981,6909,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1982,6695,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1983,6397,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1984,6426,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1985,6206,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1986,5801,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1987,5691,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1988,5717,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1989,5786,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1990,5724,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1991,5629,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1992,5560,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1993,5024,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,FR,1994,4420,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,GE,1995,57.652,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,GE,1996,67.882,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,GE,1997,98.404,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,GE,1998,119.872,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,1992,0.320,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,1993,3.710,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,1994,3.180,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,1995,2.870,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,1996,3.260,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,2010,159,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,2011,154,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,2012,144,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,2013,126,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,2014,124,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,2015,116,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,2016,117,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,2017,103,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,2018,95,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,2019,90,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,2020,99,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,2021,88,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HR,2022,88,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HU,2000,2862.500,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HU,2001,2877.200,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HU,2002,2867.600,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HU,2003,2870,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HU,2007,5229,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HU,2008,1714,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HU,2009,1601,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HU,2010,1626,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HU,2011,1625,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,HU,2012,1450,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IE,1991,62,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IE,1992,61,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IE,1995,63.031,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IE,1996,69.683,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IT,1979,3512,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IT,1980,3527,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IT,1981,3292,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IT,1982,3359,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IT,1984,3372,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IT,1995,3252,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IT,1996,3169,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IT,1997,3084,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IT,1998,2725,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IT,1999,2742,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,IT,2000,2676,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,1994,390.500,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,1995,330.200,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,1996,330.300,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,1997,333,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,1998,323.600,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,1999,308.100,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2000,340,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2001,299.800,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2002,364.700,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2003,417.200,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2004,424.800,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2005,446.100,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2006,474.100,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2007,525.670,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2008,534.700,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2009,439.400,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2010,474,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2011,536.100,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2012,498.600,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2013,468.800,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2014,498.600,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2015,476.700,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2016,463.400,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2017,511,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2018,556.400,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2019,539.200,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2020,513.300,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2021,476.700,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LT,2022,245.900,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1979,51,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1980,49,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1981,43,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1982,41,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1983,39,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1984,42,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1985,44,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1986,41,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1987,39,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1988,41,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1989,43,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1990,44,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1991,44,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LU,1992,44,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,1992,465.800,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,1993,447.900,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,1994,426.700,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,1995,411.100,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,1996,490.100,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,1997,522.100,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,1998,484,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,1999,446,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2000,475.900,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2001,495,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2002,526,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2003,622,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2004,603.100,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2005,631.700,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2006,542.900,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2007,581.600,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2008,614.200,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2009,501,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2010,439.600,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2011,532.300,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2012,554.800,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2013,498.100,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2014,508.800,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2015,434.400,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2016,393,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2017,332.500,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2018,397.300,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2019,348.900,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2020,210.100,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2021,186.800,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,LV,2022,177.600,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MD,1992,320.700,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MD,1993,230.200,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MD,1994,180,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MD,1995,157,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MD,1996,143.200,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MD,1997,136.200,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MD,1998,119.800,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MD,1999,64.200,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MD,2000,73,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MD,2001,88.700,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MD,2002,112.300,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MD,2004,0,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MK,1993,33.728,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MK,1994,18.397,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MK,1997,83.400,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MK,1998,97,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MK,1999,87,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MK,2000,111,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MK,2001,96,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MK,2002,73,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MK,2005,100,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MK,2006,114,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MK,2007,130,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MK,2008,0.600,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,MK,2020,620.452,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NL,1979,614,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NL,1980,637,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NL,1981,649,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NL,1982,631,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NL,1983,603,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NL,1984,596,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NL,1985,602,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NL,1986,595,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NL,1987,603,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NL,1988,619,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NL,1989,642,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NL,1990,657,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NO,1990,302,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NO,1991,296,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NO,1992,295,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NO,1993,301,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NO,1994,315,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NO,1995,277,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NO,1996,279,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NO,1997,279,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NO,1998,262,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NO,1999,260,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NO,2000,229,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,NO,2001,217,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,1999,3651,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2000,3515,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2001,3286,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2002,3708,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2003,3179,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2004,3021,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2005,2936,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2006,2952,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2007,3041,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2008,2944,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2009,2717,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2010,2709,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2011,2924,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2012,2863,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2013,2976,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2014,2915,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2015,2911,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2016,2956,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2017,2873,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2018,3085,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2019,2913,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2020,2712,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2021,2841,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,PL,2022,3103,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,RO,1992,2861,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,RO,1993,2631,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,RO,1994,2541,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,RO,1995,2551,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,RO,1996,2657,
ESTAT:RAIL_TF_HAUTYPE(1.0),31/07/24 23:00:00,A,TOTAL,MIO_VKM,RO,1997,2492,
