DATAFLOW,LAST UPDATE,freq,mot_nrg,vehicle,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,ES,2017,5726,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,ES,2018,5746,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,ES,2019,5937.360,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,ES,2020,5918,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,ES,2021,5918,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,ES,2022,5914,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,1990,74,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,1991,74,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,1992,74,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,1993,74,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,1994,74,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,1995,74,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,1996,74,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,1997,82,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,1998,82,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,1999,82,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2000,94,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2001,94,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2002,122,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2003,122,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2004,143,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2005,179,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2006,179,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2007,183,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2008,183,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2009,187,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2010,210,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2011,231,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2012,255,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2013,275,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2014,299,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2015,299,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2016,299,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2017,403,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FI,2018,403,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FR,1990,2527,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FR,1991,2817,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FR,1992,3007,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FR,1993,3511,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FR,1994,3852,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FR,1995,4113,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,FR,1996,4283,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,1993,44,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,1994,44,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,1995,38,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,1996,37,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,1997,37,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,1998,37,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,1999,31,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2000,31,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2001,31,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2002,31,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2003,31,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2004,28,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2005,28,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2006,28,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2007,27,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2008,26,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2009,25,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2010,25,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2011,29,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2012,29,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2013,29,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2014,29,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2015,61,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2016,69,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2017,69,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2018,69,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2019,69,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2020,69,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2021,79,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HR,2022,99,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,1990,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,1991,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,1992,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,1993,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,1994,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,1995,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,1996,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,1997,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,1998,36,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,1999,36,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2000,36,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2001,36.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2002,36.100,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2003,35,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2004,35,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2005,35,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2008,136,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2009,196,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2010,162,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2011,162,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2012,162,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2013,177,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2014,226,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2015,353,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2016,407,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2017,402,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2018,383,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2019,404,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2020,471.830,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2021,632.087,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,HU,2022,717.655,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IE,1993,21,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IE,1994,21,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IE,1995,21,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IE,1996,21,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IE,1997,21,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IE,1998,20.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IE,1999,21,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IE,2000,28,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IE,2001,28,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IT,1995,489,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IT,1996,478,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IT,1997,478,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IT,1998,506,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IT,1999,584,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,IT,2000,605,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,1992,37.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,1993,37.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,1994,37.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,1995,38.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,1996,38.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,1997,38.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,1998,38.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,1999,38.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2000,38.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2001,38.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2002,38.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2003,38.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2004,38.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2005,38.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2006,38.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2007,38.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2008,32.500,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2009,21.500,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2010,25.500,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2011,25.500,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2012,23.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2013,24.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2014,30.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2015,25.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2016,27.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2017,28.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2018,28.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2019,28.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2020,6.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2021,6.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LT,2022,6.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,1990,11,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,1991,28,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,1992,33,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2006,59,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2007,59,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2008,56,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2009,56,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2010,77,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2011,80,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2012,80,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2013,80,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2014,80,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2015,104,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2016,104,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2017,133,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2018,133,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2019,133,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2020,133,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2021,137,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LU,2022,137,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,1990,160.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,1992,152,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,1993,151.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,1994,151.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,1995,146.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,1996,136.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,1997,128.100,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,1998,118,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,1999,113,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2000,105.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2001,95.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2002,89.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2003,89.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2004,89.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2005,85.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2006,85.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2007,84.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2008,73.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2009,73.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2010,63.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2011,63.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2012,63.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2013,63.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2014,63.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2015,63.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2016,63.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2017,63.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2018,63.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2019,63.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2020,63.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2021,63.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,LV,2022,63.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,1992,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,1993,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,1994,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,1995,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,1996,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,1997,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,1998,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,1999,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,2000,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,2001,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,2002,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,2004,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,2013,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MD,2022,0,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,ME,2016,11.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,ME,2017,11.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,ME,2018,11.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,ME,2019,9.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,1992,5.440,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,1993,5.440,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,1994,5.440,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,1997,5,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,1998,5,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,1999,5,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,2000,5,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,2001,5,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,2002,5,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,2005,5.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,2006,5.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,2007,5.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,2008,5.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,ELC,RCA,MW,MK,2009,5.440,
