DATAFLOW,LAST UPDATE,freq,tra_cov,cargo,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,CZ,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,CZ,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,CZ,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,CZ,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,CZ,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,CZ,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,CZ,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,CZ,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,CZ,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,CZ,2020,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,CZ,2021,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,CZ,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,CZ,2023,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2004,1830,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2005,564,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2006,1487,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2007,1588,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2008,934,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2009,365,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2010,508,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2011,485,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2012,319,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2013,367,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2014,433,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2015,1587,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2016,1587,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2017,1644,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2018,1554,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2019,1484,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2020,941,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2021,1156,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2022,1254,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DE,2023,1363,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2004,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2020,2,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2021,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2022,2,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,DK,2023,2,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2004,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2008,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2020,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2021,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EE,2023,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2004,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2020,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2021,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,EL,2023,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2004,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2020,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2021,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,ES,2023,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2004,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2020,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FI,2023,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2004,111,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2005,188,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2006,318,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2007,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2008,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2009,1,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2010,2,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2020,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2021,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,FR,2023,27,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2004,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2006,19,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2007,3,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2008,10,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2020,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2021,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HR,2023,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2004,799,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2005,702,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2006,735,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2007,521,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2008,544,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2009,370,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2010,437,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2011,542,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2012,381,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2020,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2021,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,HU,2023,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IE,2004,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IE,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IE,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IE,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IE,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IE,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IE,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IE,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IE,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IE,2023,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IT,2004,1660,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IT,2005,2155,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IT,2006,2366,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IT,2007,1723,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IT,2008,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IT,2009,3183,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IT,2010,3526,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IT,2011,3828,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IT,2012,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IT,2013,2576,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IT,2014,2337,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IT,2015,2246,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,INTL_OUT,RVEH,THS_T,IT,2016,1805,
