DATAFLOW,LAST UPDATE,freq,unit,tra_infr,tra_meas,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,1991,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,1992,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,1993,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,1994,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,1995,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,1996,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,1997,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,1998,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,1999,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2000,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2001,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2002,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2003,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2004,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2005,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2006,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2007,,z
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2008,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2009,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2010,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2011,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2012,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2013,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2014,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2015,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2016,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2017,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2018,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2019,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2020,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2021,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HR,2022,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,1995,288,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,1996,287,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,1997,320,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,1998,199,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,1999,199,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2000,200,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2001,200,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2002,200,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2003,200,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2004,199,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2005,199,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2006,431,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2007,996,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2008,996,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2009,996,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2010,639,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2011,616.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2012,626.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2013,693.600,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2014,618.830,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2015,617,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2016,169,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2017,80,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2018,80,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2019,82,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2020,80,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2021,85,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,HU,2022,85,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IE,2012,46,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IE,2013,46,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IE,2014,46,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IE,2015,46,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IE,2016,46,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IE,2017,46,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IE,2018,46,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IE,2019,46,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IE,2020,46,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IE,2021,46,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IE,2022,46,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,1990,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,1991,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,1992,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,1993,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,1994,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,1995,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,1996,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,1997,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,1998,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,1999,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2000,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2001,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2002,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2003,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2004,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2005,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2006,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2007,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2008,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2009,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2010,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2011,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2012,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2013,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2014,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2015,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2016,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2017,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2018,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2019,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2020,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2021,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,IT,2022,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2004,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2005,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2006,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2007,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2008,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2009,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2010,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2011,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2012,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2013,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2014,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2015,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2016,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2017,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2018,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2019,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2020,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2021,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LT,2022,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,1990,74,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,1991,51,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,1992,55,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,1993,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,1994,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,1995,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,1996,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,1997,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,1998,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,1999,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2000,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2001,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2002,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2003,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2004,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2005,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2006,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2007,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2008,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2009,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2010,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2011,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2012,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2013,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2014,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2015,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2016,13,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2017,9,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2018,8.680,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2019,8.680,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2020,9,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2021,9,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LU,2022,9,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,1990,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,1991,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,1992,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,1997,39.300,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,1998,211,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,1999,215,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2000,237,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2001,215,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2002,724,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2003,716,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2004,716,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2005,716,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2006,716,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2007,716,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2008,716,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2009,716,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2010,716,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2011,716,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2020,302,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2021,302,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,LV,2022,307.800,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,1992,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,1993,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,1994,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,1995,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,1996,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,1997,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,1998,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,1999,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2000,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2001,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2002,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2004,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2009,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2010,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2011,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2012,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2013,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2014,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2015,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2016,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2017,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2018,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2019,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2020,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2021,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,MD,2022,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,ME,2011,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,ME,2012,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,ME,2013,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,ME,2014,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,ME,2015,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,ME,2016,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,ME,2017,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,ME,2018,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,ME,2020,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,ME,2021,0,
ESTAT:RAIL_IF_LINE_NA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,FR_ONL,ME,2022,0,
