DATAFLOW,LAST UPDATE,freq,train,vehicle,mot_nrg,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LT,2022,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,1992,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,1993,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,1994,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,1995,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,1996,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,1997,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,1998,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,1999,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2000,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2001,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2002,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2004,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2005,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2006,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2007,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2008,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2009,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2010,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2011,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2012,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2013,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2014,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2015,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2016,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2017,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2018,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2019,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2020,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2021,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,LV,2022,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,1990,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,1991,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,1992,29,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,1993,27,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,1994,18,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,1995,10,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,1996,13,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,1997,29,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,1998,24,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,1999,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,2000,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,2001,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,2002,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MD,2004,7,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MK,1993,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MK,1994,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MK,1995,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MK,1996,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MK,1997,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MK,1998,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MK,1999,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MK,2000,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MK,2001,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,MK,2002,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,NL,1990,384,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,1992,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,1993,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,1994,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,1995,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,1996,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,1997,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,1998,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,1999,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,2000,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,2001,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,2002,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,2004,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,2018,1,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,2019,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,2020,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,2021,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PL,2022,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PT,2017,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PT,2018,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PT,2019,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PT,2020,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PT,2021,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,PT,2022,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RO,1992,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RO,1993,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RO,1994,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RO,1995,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RO,1996,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RO,1997,1,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RO,1998,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RO,1999,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RO,2000,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RO,2001,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RO,2002,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RO,2004,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RS,2006,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RS,2007,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RS,2008,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RS,2009,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RS,2010,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,RS,2019,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,1992,23,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,1993,21,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,1994,25,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,1995,35,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,1996,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,1997,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,1998,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,1999,43,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2000,54,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2001,54,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2002,45,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2003,42,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2004,42,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2005,41,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2006,40,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2007,39,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2008,40,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2009,40,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2010,40,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2011,38,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2012,40,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2013,42,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2014,20,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2015,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2016,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2017,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2018,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2019,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2020,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2021,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SI,2022,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SK,1990,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SK,1991,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SK,1992,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SK,1993,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SK,1994,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SK,1995,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SK,1996,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SK,1997,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SK,2000,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SK,2001,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,SK,2002,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,TR,1992,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,TR,1993,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,TR,1994,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,TR,1995,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,TR,1996,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,TR,1997,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,TR,1998,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,TR,2016,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,TR,2017,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,TR,2018,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,TR,2019,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,TR,2020,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,UA,1993,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,UA,1994,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,UA,1995,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,UA,1996,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,UA,1997,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,UA,1998,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,UK,1990,87,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,UK,1992,47,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,XK,2018,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,XK,2019,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA,TOTAL,MIO_GTKM,XK,2020,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,DE,1979,1,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,FR,1984,53,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,FR,1985,53,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,FR,1986,52,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,FR,1987,52,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,FR,1988,47,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,FR,1989,35,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,SE,1989,0,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,UK,1979,61,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,UK,1980,46,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,UK,1981,33,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,UK,1982,29,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,UK,1983,34,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,UK,1984,32,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,UK,1985,46,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_DIE,DIE,MIO_GTKM,UK,1986,98,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_ELC,ELC,MIO_GTKM,FR,1984,44,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_ELC,ELC,MIO_GTKM,FR,1985,179,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_ELC,ELC,MIO_GTKM,FR,1986,194,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_ELC,ELC,MIO_GTKM,FR,1987,194,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_ELC,ELC,MIO_GTKM,FR,1988,180,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_ELC,ELC,MIO_GTKM,FR,1989,192,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_ELC,ELC,MIO_GTKM,LU,1984,1,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_ELC,ELC,MIO_GTKM,LU,1985,1,
ESTAT:RAIL_TF_HAULMOV(1.0),31/07/24 23:00:00,A,TRN_GD,RCA_ELC,ELC,MIO_GTKM,LU,1986,1,
