DATAFLOW,LAST UPDATE,freq,unit,c_unload,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DE,2011,264,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DE,2012,262,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DE,2013,333,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DE,2014,311,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DE,2015,276,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DE,2016,300,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DE,2017,279,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DE,2018,24,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DE,2019,15,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DE,2020,13,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DE,2021,32,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DE,2022,27,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DE,2023,40,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DK,2014,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DK,2015,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DK,2016,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DK,2019,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DK,2020,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,DK,2021,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,ES,2003,16,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,ES,2004,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,ES,2005,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,ES,2006,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,ES,2007,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,ES,2008,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,ES,2009,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,ES,2010,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2003,157,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2004,141,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2005,76,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2006,84,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2007,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2008,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2009,198,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2010,216,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2011,115,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2012,486,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2013,510,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2014,546,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2015,736,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2016,699,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2017,798,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2018,695,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2019,665,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2020,770,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2021,1100,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2022,1080,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,FR,2023,894,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2003,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2004,13,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2005,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2007,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2008,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2009,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2013,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2014,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2015,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2016,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2019,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2020,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2021,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2022,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,HU,2023,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2003,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2004,7,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2005,3,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2006,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2007,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2008,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2009,3,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2010,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2011,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2012,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2013,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2014,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2015,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2016,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2017,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2018,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2019,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2020,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2021,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2022,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,IT,2023,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,MK,2022,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2003,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2004,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2006,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2007,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2008,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2009,25,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2010,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2016,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2018,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2019,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2020,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2021,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2022,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NL,2023,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,NO,2003,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2003,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2004,11,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2005,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2006,4,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2007,48,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2008,103,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2009,25,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2010,15,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2011,49,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2012,23,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2013,6,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2014,6,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2015,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2016,15,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2017,34,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2018,37,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2019,25,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2020,20,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2021,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2022,17,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PL,2023,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PT,2003,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,PT,2004,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,RO,2004,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,RO,2005,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,RO,2006,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,RO,2007,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,RO,2009,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,RO,2011,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2003,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2004,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2005,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2006,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2007,5,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2008,7,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2009,8,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2010,17,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2011,15,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2012,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2013,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2014,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2015,10,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2016,8,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2017,9,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2018,3,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2019,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2020,3,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2021,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SE,2022,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SI,2009,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SK,2003,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SK,2004,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SK,2006,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SK,2011,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,SK,2015,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,TR,2007,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,TR,2008,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,TR,2009,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,TR,2015,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LU,TR,2023,10,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2003,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2004,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2005,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2006,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2007,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2008,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2011,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2012,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2013,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2014,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2015,,c
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2016,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2017,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2018,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,AT,2019,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,CZ,2004,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,CZ,2021,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,CZ,2023,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2003,69,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2004,90,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2005,92,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2006,96,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2007,99,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2008,86,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2009,40,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2010,30,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2011,25,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2012,30,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2013,34,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2014,33,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2015,24,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2016,21,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2017,47,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2018,49,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2019,42,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2020,32,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2021,58,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2022,44,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,EE,2023,9,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,ES,2004,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,ES,2005,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,ES,2006,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,ES,2007,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,ES,2008,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,ES,2009,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,ES,2010,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,FI,2003,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,FI,2004,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,FI,2005,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,FI,2007,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,FI,2010,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,FI,2013,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,FI,2014,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,FI,2015,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,FI,2016,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,HU,2003,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,HU,2004,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,HU,2005,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,HU,2006,1,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,HU,2007,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,HU,2011,0,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,HU,2017,2,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2003,178,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2004,191,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2005,223,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2006,220,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2007,249,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2008,290,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2009,226,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2010,175,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2011,184,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2012,221,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2013,191,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2014,139,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2015,167,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2016,155,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2017,169,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2018,155,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2019,158,
ESTAT:RAIL_GO_INTGONG(1.0),05/09/24 11:00:00,A,MIO_TKM,LV,LT,2020,104,
