DATAFLOW,LAST UPDATE,freq,dang_gds,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,SK,2019,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,SK,2020,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,SK,2021,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,SK,2022,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,SK,2023,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2004,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2005,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2006,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2007,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2008,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2009,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2010,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2011,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2012,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2013,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2014,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2015,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2016,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2017,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2018,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2019,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2020,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2021,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2022,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,TR,2023,1,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2004,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2005,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2006,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2007,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2008,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2009,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2010,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2011,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2012,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2013,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2014,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2015,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2016,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2017,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2018,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,ORG_PEROX,THS_T,UK,2019,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2004,32,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2005,30,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2006,36,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2007,35,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2008,35,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2009,31,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2010,32,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2011,31,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2012,30,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2013,29,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2014,30,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2015,28,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2016,31,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2017,30,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2018,30,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2019,40,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2020,27,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2021,28,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2022,28,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,AT,2023,24,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2004,20,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2005,27,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2006,27,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2007,23,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2008,26,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2009,12,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2010,13,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2011,13,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2013,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2014,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2015,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2016,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2017,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2018,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2019,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2020,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2021,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2022,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BE,2023,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2006,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2007,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2008,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2009,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2010,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2011,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2012,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2013,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2014,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2015,17,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2016,12,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2017,29,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2018,33,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2019,20,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2020,11,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2021,41,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2022,37,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,BG,2023,27,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2008,14,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2009,18,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2010,18,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2011,25,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2012,22,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2013,18,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2014,14,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2015,18,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2016,18,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2017,21,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2018,29,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2019,24,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2020,22,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2021,21,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2022,20,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CH,2023,27,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2004,16,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2005,17,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2006,17,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2007,24,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2008,30,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2009,18,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2010,19,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2011,21,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2012,22,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2013,18,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2014,18,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2015,18,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2016,15,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2017,13,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2018,13,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2019,11,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2020,18,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2021,13,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2022,15,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,CZ,2023,12,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2004,223,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2005,257,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2006,344,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2007,342,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2008,344,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2009,310,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2010,337,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2011,424,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2012,370,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2013,347,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2014,342,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2015,335,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2016,303,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2017,289,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2018,287,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2019,280,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2020,268,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2021,108,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DE,2022,94,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2004,29,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2005,32,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2006,20,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2007,36,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2008,34,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2009,28,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2010,22,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2011,28,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2012,11,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2013,12,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2014,10,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2015,14,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2016,13,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2017,18,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2018,19,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2019,19,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2020,16,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2021,21,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2022,28,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,DK,2023,41,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2004,400,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2005,353,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2006,401,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2007,295,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2008,67,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2009,199,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2010,247,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2011,390,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2012,376,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2013,258,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2014,401,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2015,447,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2016,488,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2017,522,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2018,352,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2019,523,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2020,518,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2021,561,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2022,54,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EE,2023,2,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2004,3,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2005,30,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2006,101,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2007,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2008,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2009,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2010,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2011,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2012,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2013,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2014,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2015,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2016,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2017,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2018,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2020,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2022,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,EL,2023,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,ES,2004,79,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,ES,2005,57,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,ES,2006,131,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,OXID_SUB,MIO_TKM,ES,2007,16,
