DATAFLOW,LAST UPDATE,freq,vehicle,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PL,2021,917,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PL,2022,956,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,1992,36,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,1993,42,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,1994,51,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,1995,53,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,1996,58,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,1997,58,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,1998,58,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,1999,58,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,2000,68.250,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,2017,92.590,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,2018,90.680,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,2019,85.980,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,2020,89.706,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,2021,89.338,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,PT,2022,103.306,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,1992,927.500,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,1993,922.400,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,1994,922.100,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,1998,899,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,1999,881,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2000,792,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2001,724,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2002,669,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2005,367,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2006,354,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2010,305,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2011,297,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2012,295,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2013,287,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2014,260,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2015,252,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2016,250,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2017,246,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2018,114,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2019,119,b
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2020,113,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2021,147,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RO,2022,315,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2006,8,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2007,24,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2008,23,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2009,29,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2010,33,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2011,0,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2013,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2014,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2015,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2016,16,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2017,17,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2019,16,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2020,16,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2021,14,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,RS,2022,14,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1970,1004,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1971,1022,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1972,1037,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1973,1054,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1974,1062,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1975,81,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1976,77,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1977,76,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1978,75,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1979,69,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1980,69,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1981,68,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1982,67,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1983,65,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1984,69,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1985,59,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1986,58,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1987,56,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1988,51,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1989,45,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1990,35,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1991,30,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1992,481,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1993,441,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1994,431,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1995,423,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1996,412,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1997,418,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1998,399,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,1999,441,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,2000,434,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,2001,430,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,2002,412,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,2003,408,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,2004,504,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,2005,440,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,2006,466,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,2007,480,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,2008,528,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,2009,480,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,2010,524,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SE,2011,535,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,1994,47.559,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,1995,50,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,1996,55,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,1997,57,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,1998,58,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,1999,57,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2000,58,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2001,58,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2002,57,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2003,45.590,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2004,47.040,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2005,48.182,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2006,44.160,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2007,39.660,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2008,42.160,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2009,39.970,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2010,36.950,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2011,36.920,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2012,37,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2013,39,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2014,39,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2015,38,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2016,36,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2017,36,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2018,43,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2019,42,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2020,42,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2021,42,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SI,2022,37,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,1994,249,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,1995,242,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,1996,238,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2000,207,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2001,178,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2002,175,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2003,37,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2004,163,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2005,160,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2006,130,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2007,161,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2008,157,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2009,158,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2010,184,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2011,201,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2012,224,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2013,223.100,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2014,233.900,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2015,228.400,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2016,204,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2017,204,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2018,133.400,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2019,133.200,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2020,131.100,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2021,112.200,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,SK,2022,109.200,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,1992,133,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,1993,141,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,1994,139,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,1995,138,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,1996,133,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,2009,199.440,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,2010,218.510,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,2011,271.830,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,2012,281.060,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,2013,303.310,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,2014,304.077,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,2015,323,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,2016,360,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,2017,339,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,2018,377,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,2019,380,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,TR,2020,381,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,XK,2017,0,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,XK,2018,0,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,XK,2019,3,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_FLT,THS_T,XK,2021,3,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,1993,621,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,1994,621,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,1995,621,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,1996,621,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,1997,663,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,1998,598,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,1999,255,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,2000,255,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,2001,371,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,2002,371,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,2013,143,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,2014,144,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,2015,140,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,2016,140,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,2017,60,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,2018,60,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,2019,60,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,2020,66,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,2021,66,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AL,2022,33,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,1994,3920,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,1995,3321,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,1996,3233,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,1997,3167,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,1998,2978,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,1999,2929,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2000,3415,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2001,3361,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2002,3210,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2007,3576,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2010,3705,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2011,3494,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2012,2077,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2013,2160,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2014,2359,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2015,3644,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2016,3375,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2017,3055,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2018,3044,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2019,3004,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2020,2868,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2021,2776,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,AT,2022,2666,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BA,2010,3223,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BA,2011,3231,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BA,2012,3229,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BA,2013,3210,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BA,2014,3249,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BA,2015,3389,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BA,2016,3240,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BA,2017,3266,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BA,2018,3260,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BA,2019,3242,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BA,2020,3242,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BA,2021,3242,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BA,2022,3248,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BE,1993,5105,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BE,1994,4950,
ESTAT:RAIL_EQ_WAGON(1.0),31/07/24 23:00:00,A,WAG_HIS,NR,BE,1995,5033,
