DATAFLOW,LAST UPDATE,freq,unit,accident,victim,pers_cat,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BE,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BE,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BE,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BE,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2006,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2007,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2012,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2018,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2019,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2020,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2021,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,BG,2022,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2012,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2015,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CH,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CHUNNEL,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2006,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2008,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2009,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2014,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2015,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2017,4,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2020,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2021,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,CZ,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2006,8,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2007,4,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2008,5,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2009,6,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2011,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2012,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2013,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2014,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2016,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2017,5,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2018,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2019,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2020,6,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DE,2022,4,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,DK,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EE,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2006,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2012,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2013,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2018,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EL,2022,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2007,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2010,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2012,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2014,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2017,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2020,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2021,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,ES,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EU27_2020,2010,23,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EU27_2020,2011,8,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EU27_2020,2012,17,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EU27_2020,2013,22,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EU27_2020,2014,9,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EU27_2020,2015,10,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EU27_2020,2016,8,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EU27_2020,2017,15,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EU27_2020,2018,16,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EU27_2020,2019,6,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EU27_2020,2020,14,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EU27_2020,2021,6,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,EU27_2020,2022,13,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2008,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2016,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FI,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2008,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2009,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2010,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2012,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2018,4,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2020,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2021,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,FR,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,HR,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,HR,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,HR,2012,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,COLLIS,INJ_SRL,EMP,HR,2013,0,
