DATAFLOW,LAST UPDATE,freq,loadstat,tra_cov,cargo,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,AT,2018,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,AT,2019,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,AT,2020,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,AT,2021,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,AT,2022,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,AT,2023,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2006,209,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2007,866,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2008,918,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2009,1157,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2010,1235,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2011,1214,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2013,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2014,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2015,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2016,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2017,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2018,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2019,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2020,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2021,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2022,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BE,2023,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2020,3494,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2021,3494,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2022,987,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,BG,2023,736,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2008,16202,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2009,15900,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2010,20742,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2011,20244,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2012,12240,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2013,9199,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2014,8152,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2015,8548,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2016,9541,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2017,16701,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2018,17213,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2019,21253,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2020,15476,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2021,17712,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2022,19521,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CH,2023,22741,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2006,6,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2011,1224,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2012,485,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2013,868,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2014,970,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2015,1506,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2016,1521,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2017,1195,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2018,232,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2019,42,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2020,1,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2022,65,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,CZ,2023,1462,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2004,14506,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2005,23837,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2006,39884,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2007,46478,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2008,58157,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2009,38855,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2010,45694,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2011,41834,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2012,39005,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2013,49431,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2014,47172,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2015,68483,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2016,63177,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2017,79664,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2018,88601,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2019,92683,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2020,135092,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2021,177904,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2022,151851,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DE,2023,138135,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2004,20454,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2005,26888,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2006,15429,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2007,4655,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2008,5514,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2009,5778,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2010,17205,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2011,23994,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2012,22997,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2013,23570,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2014,23865,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2015,27893,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2016,16420,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2017,11878,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2018,15273,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2019,7855,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2020,10731,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2021,2679,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2022,6382,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,DK,2023,6748,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2008,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EE,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EL,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,ES,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EU27_2007,2014,114666,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EU27_2007,2015,149022,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EU27_2020,2014,114666,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EU27_2020,2015,149022,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EU27_2020,2020,256943,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EU27_2020,2021,311105,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EU27_2020,2022,333596,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EU28,2014,114666,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,EU28,2015,149022,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2004,3862,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2005,6600,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2006,9170,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2007,8184,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2008,7472,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2009,5860,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2010,4715,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2011,4002,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2012,3197,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2013,2622,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FI,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2007,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2008,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2009,766,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2010,518,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2011,703,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2012,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2013,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2014,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2015,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2016,12109,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2017,11643,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2018,10912,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2019,10141,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2020,9124,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2021,21319,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2022,29872,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,FR,2023,23330,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,HR,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,HR,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,HR,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,HR,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,HR,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,LOADED,NAT,STRL,NR,HR,2009,0,
