DATAFLOW,LAST UPDATE,freq,consign,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,SK,2021,5682,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,SK,2022,5347,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,SK,2023,5300,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2004,75,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2005,7579,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2006,8113,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2007,8291,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2008,8969,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2009,8740,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2010,10057,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2011,9946,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2012,9876,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2013,9460,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2014,10209,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2015,8984,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2016,10053,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2022,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,MIO_TKM,TR,2023,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,BE,2013,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,BE,2014,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,BE,2015,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,BE,2016,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,BE,2017,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,BE,2018,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,BE,2019,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,BE,2020,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,BE,2021,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,BE,2022,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,BE,2023,,c
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2008,37705,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2009,35765,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2010,39125,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2011,40349,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2012,34013,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2013,36401,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2014,38197,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2015,39475,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2016,40040,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2017,44459,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2018,40377,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2019,40423,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2020,37688,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2021,40139,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2022,38424,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,CH,2023,37159,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2004,215314,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2005,232295,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2006,254224,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2007,255471,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2008,267134,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2010,262955,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2011,269220,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2012,270644,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2013,267938,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2014,257216,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2016,243435,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2017,240100,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2018,280570,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,DE,2019,267322,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2004,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2005,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2006,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2007,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2008,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2009,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2010,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2011,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2012,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2013,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2014,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2015,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2016,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2017,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2018,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2019,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2020,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,FI,2023,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,HR,2011,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,HR,2012,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,HR,2013,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,HR,2014,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,HR,2015,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,HR,2016,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,HR,2017,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,HR,2018,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,HR,2019,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,HR,2020,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,HR,2021,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,HR,2022,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,HR,2023,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2005,1448,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2006,1045,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2007,825,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2009,631,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2010,568,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2011,611,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2012,567,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2013,589,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2014,578,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2015,540,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2016,581,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2017,546,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2018,516,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2019,346,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2020,449,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2021,415,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2022,419,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IE,2023,344,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2004,62502,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2005,57703,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2006,59828,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2007,60798,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2008,55967,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2009,43207,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2010,44818,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2011,60186,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2012,59948,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2013,61267,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2014,62993,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2015,62648,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2016,86911,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2017,86889,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2018,87962,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2019,85671,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2020,82039,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2021,92432,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2022,95384,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,IT,2023,87827,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2004,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2005,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2006,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2007,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2008,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2009,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2010,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2011,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2012,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2013,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2014,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2015,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2016,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2017,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2018,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2019,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2020,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2021,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2022,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LT,2023,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LU,2004,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LU,2005,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,LU,2006,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,ME,2017,1568,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,ME,2018,937,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,ME,2019,1097,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,ME,2020,1119,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,ME,2022,1346,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,MK,2009,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,MK,2011,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,MK,2012,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,MK,2013,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,MK,2014,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,MK,2015,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,MK,2016,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,MK,2017,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,MK,2018,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,MK,2019,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,MK,2020,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,MK,2021,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,MK,2022,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2004,100181,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2005,95059,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2006,97328,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2007,147359,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2008,145750,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2009,49290,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2010,131064,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2011,163944,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2012,162465,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2013,163724,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2014,161028,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2015,161412,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2016,164081,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2017,189358,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2018,197481,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2019,187956,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2020,177979,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2021,192914,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2022,195859,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,PL,2023,192470,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2004,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2005,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2006,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2007,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2008,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2009,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2010,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2011,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2012,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2013,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2014,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2015,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2016,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2017,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2018,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2019,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2020,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2021,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2022,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,RO,2023,0,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2003,38238,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2004,40706,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2005,43612,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2006,46357,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2007,46339,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2008,44866,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2009,36606,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2010,45453,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2011,42593,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2012,41885,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2013,38082,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2014,37687,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2015,35929,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2016,39060,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2017,40525,
ESTAT:RAIL_GO_CONSGMT(1.0),04/09/24 23:00:00,A,TRN_FUL,THS_T,SE,2018,36502,
