DATAFLOW,LAST UPDATE,freq,tra_infr,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,HU,2013,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,HU,2014,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,HU,2015,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,HU,2016,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,HU,2017,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,HU,2018,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,HU,2019,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,HU,2020,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,HU,2021,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,HU,2022,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2008,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2009,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2010,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2011,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2012,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2013,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2014,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2015,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2016,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2017,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2018,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2019,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2020,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2021,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IE,2022,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2008,145,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2009,145,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2010,145,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2011,145,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2012,145,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2013,181,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2014,123,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2015,123,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2016,176,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2017,176,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2018,176,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2019,176,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2020,176,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2021,175,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,IT,2022,175,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2008,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2009,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2010,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2011,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2012,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2013,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2014,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2015,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2016,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2017,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2018,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2019,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2020,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2021,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LT,2022,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2008,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2009,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2010,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2011,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2012,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2013,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2014,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2015,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2016,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2017,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2018,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2019,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2020,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2021,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LU,2022,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2008,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2009,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2010,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2011,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2012,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2013,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2014,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2015,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2016,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2017,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2018,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2019,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2020,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2021,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,LV,2022,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2009,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2010,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2011,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2012,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2013,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2014,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2015,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2016,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2017,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2018,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2019,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2020,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2021,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MD,2022,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,ME,2011,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,ME,2012,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,ME,2013,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,ME,2014,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,ME,2015,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,ME,2016,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,ME,2017,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,ME,2018,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,ME,2020,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,ME,2021,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,ME,2022,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2008,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2009,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2010,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2011,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2012,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2013,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2014,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2015,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2016,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2017,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2018,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2019,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2020,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2021,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,MK,2022,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2008,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2009,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2010,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2011,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2012,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2013,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2014,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2015,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2016,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2017,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2018,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2019,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2020,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2021,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NL,2022,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2009,64,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2010,64,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2011,64,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2012,64,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2013,64,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2014,64,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2015,64,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2016,64,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2017,64,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2018,64,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2019,64,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2020,64,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2021,64,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,NO,2022,86,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2008,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2009,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2010,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2011,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2012,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2013,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2014,80,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2015,80,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2016,80,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2017,136,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2018,136,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2019,136,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2020,459,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2021,459,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PL,2022,459,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2008,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2009,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2010,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2011,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2012,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2013,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2014,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2015,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2016,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2017,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2018,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2019,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2020,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2021,0,s
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,PT,2022,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2008,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2009,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2010,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2011,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2012,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2013,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2014,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2015,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2016,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2017,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2018,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2019,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2020,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2021,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RO,2022,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2008,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2009,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2010,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2011,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2012,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2013,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2014,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2015,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2016,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2017,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2018,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2019,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2020,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2021,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,RS,2022,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2008,1261,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2009,1556,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2010,1586,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2011,1586,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2012,1668,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2013,1668,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2014,1668,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2015,1692,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2016,1692,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2017,1692,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2018,1692,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2019,1692,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2020,1692,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2021,1692,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SE,2022,1692,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SI,2008,0,
ESTAT:RAIL_IF_LINE_SP(1.0),31/07/24 23:00:00,A,RL_UHSPD,KM,SI,2009,0,
