DATAFLOW,LAST UPDATE,freq,unit,tra_cov,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2013,384,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2014,375,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2015,408,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2016,356,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2017,342,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2018,419,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2019,433,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2020,172,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2021,215,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2022,487,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,DK,2023,373,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2004,23,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2005,25,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2006,26,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2007,27,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2008,28,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2009,17,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2010,18,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2011,15,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2012,17,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2013,22,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2014,18,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2015,10,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2016,19,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2017,20,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2018,20,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2019,21,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2020,2,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2021,0,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2022,0,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EE,2023,0,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2004,33,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2005,50,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2006,63,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2007,77,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2008,59,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2009,53,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2010,46,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2011,4,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2012,0,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2013,0,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2014,3,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2015,7,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2016,2,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2017,3,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2018,2,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2019,1,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2020,0,
ESTAT:RAIL_PA_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_PKM,INTL,EL,2021,0,
