DATAFLOW,LAST UPDATE,freq,unit,tra_cov,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2005,9893,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2006,9745,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2007,7568,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2008,5186,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2009,5350,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2010,5918,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2011,5500,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2012,4472,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2013,4044,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2014,2648,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2015,2602,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2016,1765,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2017,1651,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2018,1943,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2019,1748,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2020,1426,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2021,1750,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2022,817,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EE,2023,447,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2003,262,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2004,335,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2005,464,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2006,388,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2007,636,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EL,2008,579,
