DATAFLOW,LAST UPDATE,freq,unit,nst07,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,EL,2020,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,EL,2022,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,EL,2023,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2008,8803,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2009,1306,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2010,1291,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2011,1785,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2012,1625,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2013,1719,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2014,1761,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2015,1935,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2016,1874,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2017,1796,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2018,1516,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2019,1409,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2020,981,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2021,949,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2022,1127,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ES,2023,1367,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2008,802,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2009,671,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2010,557,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2011,331,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2012,228,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2013,249,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2014,122,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2015,60,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2016,36,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2017,45,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2018,56,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2019,43,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2020,45,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2021,58,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2022,41,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FI,2023,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2008,2897,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2009,2165,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2010,1797,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2011,1771,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2012,2371,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2013,5932,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2014,5358,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2015,6500,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2016,6761,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2017,3674,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2018,5289,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2019,5117,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2020,2383,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2021,1440,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2022,1211,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,FR,2023,1286,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2008,135,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2009,97,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2010,85,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2011,87,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2012,43,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2013,115,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2014,75,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2015,50,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2016,47,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2017,37,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2018,30,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2019,32,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2020,23,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2021,15,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2022,13,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HR,2023,3,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2008,1826,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2009,844,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2010,860,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2011,772,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2012,678,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2013,818,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2014,734,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2015,866,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2016,1022,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2017,1318,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2018,1878,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2019,1864,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2020,2203,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2021,2705,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2022,2217,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,HU,2023,2796,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2008,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2009,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2010,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2011,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2012,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2013,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2014,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2015,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2016,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2017,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2018,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2019,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2020,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2021,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2022,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IE,2023,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2008,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2009,1740,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2010,1483,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2011,1375,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2012,1360,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2013,1172,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2014,1160,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2015,1289,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2016,1504,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2017,1669,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2018,3008,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2019,2326,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2020,2220,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2021,2774,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2022,3335,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,IT,2023,4491,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2008,520,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2009,320,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2010,419,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2011,478,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2012,538,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2013,525,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2014,413,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2015,219,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2016,234,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2017,359,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2018,445,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2019,465,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2020,386,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2021,419,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2022,181,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LT,2023,142,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LU,2012,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LU,2013,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LU,2016,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LU,2017,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LU,2018,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LU,2019,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LU,2020,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LU,2021,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LU,2022,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LU,2023,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2008,204,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2009,157,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2010,147,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2011,183,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2012,163,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2013,185,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2014,178,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2015,105,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2016,86,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2017,97,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2018,118,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2019,190,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2020,240,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2021,138,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2022,98,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,LV,2023,96,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ME,2017,265,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ME,2018,28,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ME,2019,3,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ME,2020,41,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,ME,2022,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2009,16,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2010,8,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2011,9,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2012,6,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2013,3,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2014,3,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2015,6,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2016,4,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2017,6,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2018,5,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2019,4,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2020,1,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2021,6,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,MK,2022,5,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2008,646,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2009,559,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2010,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2011,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2012,628,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2013,677,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2014,500,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2015,1023,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2016,513,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2017,1116,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2018,868,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2019,1006,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2020,899,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2021,700,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2022,706,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NL,2023,745,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2008,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2009,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2010,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2011,46,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2012,182,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2013,85,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2014,79,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2015,8,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2016,53,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2017,57,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2018,67,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2019,57,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2020,62,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2021,63,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2022,62,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,NO,2023,57,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2008,1303,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2009,821,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2010,790,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2011,995,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2012,978,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2013,1000,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2014,889,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2015,722,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2016,682,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2017,903,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2018,1226,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2019,1431,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2020,1384,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2021,1394,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2022,1238,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PL,2023,980,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2008,124,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2009,94,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2010,125,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2011,135,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2012,70,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2013,23,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2014,4,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2015,2,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2016,1,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2017,18,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2018,18,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2019,25,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2020,47,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2021,50,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT12,PT,2022,155,
