DATAFLOW,LAST UPDATE,freq,unit,seat,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2003,20.100,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2004,1.572,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2005,1.457,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2006,15.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2007,16.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2008,16.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2009,16.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2010,15.367,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2011,15.370,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2012,17.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2013,24.100,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2014,25.250,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2015,25.250,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2016,25.250,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2017,25.030,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2018,25,e
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2019,25,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2020,14.640,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2021,7.310,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EE,2022,7.310,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,1991,53,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,1992,53,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,1993,54,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,1994,55,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,1995,57,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,1996,27,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,1997,26,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,1998,26,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,1999,28,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2000,28,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2003,25,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2004,31,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2005,34,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2006,36,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2007,32,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2008,33,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2009,30,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2011,37,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2012,37,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2014,36.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2015,36.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2016,36.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2017,36.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2018,20.060,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2019,20.060,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2020,20.060,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2021,20.060,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,EL,2022,21.150,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,1990,216,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,1995,280,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,1996,294,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,1997,274,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,1998,264,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,1999,267,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2000,255.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2001,253,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2002,248,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2004,251,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2005,250,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2006,270,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2007,263,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2008,258,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2009,324,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2016,254,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2017,254,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2018,192,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2019,237.168,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2020,237.166,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2021,237.166,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,ES,2022,250,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,1990,66,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,1991,67,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,1992,66,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,1993,65,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,1994,64,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,1995,62,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,1996,62,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,1997,62,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,1998,63,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,1999,66,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2000,67,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2001,69,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2002,70,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2003,69,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2004,69,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2005,72,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2006,71,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2007,69,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2008,69,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2009,69,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2010,71,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2011,73,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2012,76,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2013,78,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2014,77,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2015,73,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2016,79,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2017,80,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FI,2018,80,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FR,1993,1251,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FR,1994,1230,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FR,1995,1254,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FR,1996,1257,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FR,1997,1265,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FR,1998,1275,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FR,1999,1279,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FR,2000,1276,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FR,2001,1274,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FR,2002,1278,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FR,2003,1271,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FR,2004,1279,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,FR,2005,1295,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,GE,1997,124.734,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,GE,1998,128.079,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,1990,76,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,1991,62,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,1992,62,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,1993,65,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,1994,57,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,1995,54,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,1996,51,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,1997,52,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,1998,49,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,1999,45,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2000,45,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2001,44,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2002,43,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2003,40,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2004,38,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2005,36,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2006,35,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2007,34,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2008,34,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2009,33,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2010,32,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2011,32,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2012,33,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2013,33,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2014,33,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2015,36,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2016,36,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2017,36,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2018,33,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2019,31,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2020,31,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2021,32,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HR,2022,28,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,1990,286.207,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,1991,274.811,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,1992,280.171,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,1993,251.942,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,1994,259.844,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,1995,244.759,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,1996,228,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,1997,240,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,1998,234,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,1999,215,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,2000,210,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,2001,211.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,2002,201.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,2003,202,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,2004,200,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,2005,200,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,2008,193,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,2009,197,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,2010,182,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,HU,2011,204,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,1990,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,1992,22,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,1993,21,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,1994,21,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,1995,21,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,1996,21,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,1997,22.127,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,1998,22.127,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,1999,23.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,2000,26,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,2001,26,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,2012,40.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,2013,40.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,2014,40.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,2015,40.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,2016,40.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,2017,40.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,2018,40.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,2019,40.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IE,2020,40.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,1995,1031,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,1996,938,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,1997,929,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,1998,923,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,1999,913,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,2000,918,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,2003,808,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,2004,846,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,2005,788,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,2006,798,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,2007,865,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,2008,860,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,2009,845,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,2010,845,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,IT,2011,772,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,1992,48.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,1993,48.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,1994,50.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,1995,49.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,1996,46.900,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,1997,44.987,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,1998,44.769,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,1999,43,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2000,42,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2001,41.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2002,39.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2003,37.100,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2004,36.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2005,36,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2006,35.590,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2007,33.960,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2008,27,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2009,24.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2010,24.200,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2011,18.900,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2012,18.200,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2013,17.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2014,15.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2015,14.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2016,15.900,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2017,15.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2018,14.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2019,11.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2020,34.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2021,34.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LT,2022,10.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2006,19296,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2007,20,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2008,19,
ESTAT:RAIL_EQ_PA_CSB(1.0),31/07/24 23:00:00,A,THS,TOTAL,LU,2009,19,
