DATAFLOW,LAST UPDATE,freq,unit,tra_infr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,ES,2020,22273.796,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,ES,2021,22526.471,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,ES,2022,22725.796,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,1990,8844,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,1991,8676,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,1992,8836,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,1993,8991,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,1994,8915,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,1995,8977,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,1996,8940,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,1997,8730,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,1998,8725,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,1999,8680,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2000,8705,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2001,8734,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2002,8736,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2003,8707,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2004,8596,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2005,8587,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2006,8830,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2007,8816,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2008,8848,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2009,8847,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2010,8862,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2011,8885,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2012,8883,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2013,8523,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2014,8485,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2015,8483,b
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2016,6701,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2017,6708,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2018,6712,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2019,6712,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2020,6707,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2021,6707,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FI,2022,6728,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,1993,52557.100,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,1994,52436.100,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,1995,52066.100,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,1996,51895.100,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,1997,49473.100,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,1998,49400.100,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,1999,49370.100,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2000,49181.100,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2001,49429.100,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2002,49351.100,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2003,49314,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2004,49296,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2005,49344,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2006,49344,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2007,49877,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2009,51450,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2010,53686,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2011,52445,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2012,,z
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2013,53739.875,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2014,52005.022,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2015,51074.944,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2016,50291.348,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2017,51128.371,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2018,50199.410,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2019,50003.511,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2020,49527,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2021,49370.149,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,FR,2022,49126,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,GE,2010,2344,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,GE,2017,2425,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,GE,2018,2433.200,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,GE,2019,2432.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,GE,2020,2401.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,GE,2021,2401.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,GE,2022,2401.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,1992,4097,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,1993,2699,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,1994,4038,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,1995,4067,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,1996,4067,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,1997,4064,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,1998,4063,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,1999,4063,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2000,4060,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2001,4057,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2002,4034,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2003,4060,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2004,4104,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2005,4104,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2006,4098,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2007,4096,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2008,4104,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2009,4103,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2010,4102,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2011,4101,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2012,4105,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2013,4090,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2014,4014,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2015,3968,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2016,3950,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2017,3942,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2018,3940,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2019,3945,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2020,3950,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2021,3944,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HR,2022,3928,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,1990,13230,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,1991,13209,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,1992,13158,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,1993,13236,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,1994,13180,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,1995,13074,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,1996,12972,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,1997,12896,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,1998,12749,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,1999,12750,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2000,12739,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2001,12757,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2002,12737,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2003,12735,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2004,12735,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2005,12735,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2006,9513,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2007,9223,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2008,9208,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2009,9208,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2010,9178,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2011,9445.900,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2012,9421.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2013,9523.200,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2014,9359,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2015,9358,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2016,11424,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2017,11524,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2018,11336,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2019,11345,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2020,11393,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2021,11586,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,HU,2022,11603,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IE,1990,2810,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IE,1991,2810,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IE,1992,2810,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IE,2019,2426,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IE,2020,2426,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IE,2021,2426,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IE,2022,2426,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,1995,22028,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,1996,22058,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,1997,22136,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,1998,22215,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,1999,22295,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2000,22130,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2001,22265,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2002,22250,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2003,22262,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2004,22277,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2005,22999,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2006,23193,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2007,23385,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2008,23835,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2009,24179,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2010,24216,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2011,24240,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2012,24277,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2013,24292,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2014,24278,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2015,24286,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2016,24435,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2017,24483,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2018,24502,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2019,24500,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2020,24515,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2021,24564,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,IT,2022,24560,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,1991,2670,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,1992,2665.500,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,1993,2665.500,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,1994,2665.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,1995,2665.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,1996,2599.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,1997,2599.200,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,1998,2599,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,1999,2506,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2000,2501.600,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2001,2256.500,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2002,2232.900,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2003,2205.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2004,2199.700,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2005,2187.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2006,2187.400,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2007,2180.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2008,2179.600,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2009,2182.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2010,2184.100,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2011,2184,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2012,2188.700,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2013,2188.700,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2014,2188.500,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2015,2335.500,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2016,2335.700,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2017,2335.700,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2018,2335.100,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2019,2345.900,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2020,2346,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2021,2346,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LT,2022,3462.700,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,1995,620,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,1996,618,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,1997,618,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,1998,618,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,1999,618,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2000,617,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2001,617,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2002,617,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2003,618,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2004,618,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2005,619,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2006,619,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2007,619,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2008,619,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2009,614,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2010,614,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2011,614,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2012,621,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2013,621,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2014,621,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2015,626,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2016,626,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2017,622,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2018,622,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2019,628,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2020,628,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2021,628,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LU,2022,628,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LV,1990,3980,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LV,1993,2413,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LV,1994,2704,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LV,1995,2704,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LV,1996,2704,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LV,1997,2704,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LV,1998,2704,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LV,1999,2704,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LV,2000,2622,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LV,2001,2593,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,LV,2002,2583,
